customer_id,attribute,value,valid_from,valid_to,knowledge_from,knowledge_to
CUST0139,sector,Financials,2020-06-18,2021-02-14,2020-06-27,2200-01-01
CUST0139,sector,Industrials,2021-02-14,2024-02-28,2021-02-25,2200-01-01
CUST0139,sector,Materials,2024-02-28,2024-12-31,2024-02-29,2200-01-01
CUST0140,risk_tier,A,2020-01-01,2020-09-05,2020-01-15,2200-01-01
CUST0140,risk_tier,C,2020-09-05,2024-12-31,2020-09-10,2200-01-01
CUST0140,sector,Energy,2020-01-01,2020-08-13,2020-01-24,2021-06-13
CUST0140,sector,Materials,2020-01-01,2020-08-13,2021-06-13,2200-01-01
CUST0140,sector,Healthcare,2020-08-13,2022-12-08,2020-09-04,2200-01-01
CUST0140,sector,Industrials,2022-12-08,2024-07-31,2022-12-15,2200-01-01
CUST0140,sector,Technology,2024-07-31,2024-12-31,2024-08-17,2200-01-01
CUST0141,risk_tier,C,2020-01-01,2022-07-27,2020-01-10,2200-01-01
CUST0141,risk_tier,B,2022-07-27,2024-12-31,2022-07-28,2200-01-01
CUST0141,sector,Industrials,2020-01-01,2022-08-06,2020-01-24,2200-01-01
CUST0141,sector,Financials,2022-08-06,2023-01-29,2022-08-12,2200-01-01
CUST0141,sector,Materials,2023-01-29,2024-12-31,2023-01-29,2200-01-01
CUST0142,risk_tier,B,2020-01-01,2020-07-31,2020-01-15,2200-01-01
CUST0142,risk_tier,A,2020-07-31,2021-04-18,2020-08-07,2200-01-01
CUST0142,risk_tier,A,2021-04-18,2024-12-31,2021-05-01,2200-01-01
CUST0142,sector,Materials,2020-01-01,2020-12-29,2020-01-18,2200-01-01
CUST0142,sector,Industrials,2020-12-29,2022-12-12,2021-01-22,2200-01-01
CUST0142,sector,Healthcare,2022-12-12,2023-03-28,2023-01-04,2200-01-01
CUST0142,sector,Industrials,2023-03-28,2024-12-31,2023-04-09,2200-01-01
CUST0143,risk_tier,B,2020-01-01,2023-02-23,2020-01-28,2200-01-01
CUST0143,risk_tier,B,2023-02-23,2024-12-31,2023-03-07,2200-01-01
CUST0143,sector,Healthcare,2020-01-01,2022-12-07,2020-01-29,2200-01-01
CUST0143,sector,Energy,2022-12-07,2023-08-22,2022-12-20,2200-01-01
CUST0143,sector,Industrials,2023-08-22,2024-12-31,2023-08-25,2200-01-01
CUST0144,risk_tier,B,2020-01-01,2023-03-09,2020-01-28,2200-01-01
CUST0144,risk_tier,B,2023-03-09,2023-10-05,2023-03-25,2200-01-01
CUST0144,risk_tier,B,2023-10-05,2023-10-25,2023-10-07,2200-01-01
CUST0144,risk_tier,A,2023-10-25,2024-12-31,2023-10-31,2200-01-01
CUST0144,sector,Materials,2020-01-01,2020-09-21,2020-01-05,2200-01-01
CUST0144,sector,Materials,2020-09-21,2021-04-16,2020-10-09,2200-01-01
CUST0144,sector,Energy,2021-04-16,2023-05-18,2021-05-09,2200-01-01
CUST0144,sector,Technology,2023-05-18,2024-12-31,2023-06-06,2200-01-01
CUST0145,risk_tier,A,2020-01-01,2023-03-24,2020-01-19,2200-01-01
CUST0145,risk_tier,C,2023-03-24,2024-12-31,2023-03-29,2200-01-01
CUST0145,sector,Financials,2020-01-01,2021-02-05,2020-01-12,2200-01-01
CUST0145,sector,Technology,2021-02-05,2022-03-03,2021-02-06,2200-01-01
CUST0145,sector,Industrials,2022-03-03,2023-10-11,2022-03-23,2200-01-01
CUST0145,sector,Materials,2023-10-11,2024-12-31,2023-11-07,2200-01-01
CUST0146,risk_tier,B,2020-01-01,2023-04-28,2020-01-27,2200-01-01
CUST0146,risk_tier,C,2023-04-28,2024-04-15,2023-05-06,2200-01-01
CUST0146,risk_tier,A,2024-04-15,2024-12-31,2024-05-08,2200-01-01
CUST0146,sector,Technology,2020-01-01,2020-10-20,2020-01-10,2200-01-01
CUST0146,sector,Technology,2020-10-20,2024-06-22,2020-10-29,2200-01-01
CUST0146,sector,Financials,2024-06-22,2024-12-31,2024-07-07,2200-01-01
CUST0147,risk_tier,A,2020-01-01,2021-05-27,2020-01-15,2200-01-01
CUST0147,risk_tier,C,2021-05-27,2023-03-26,2021-06-07,2200-01-01
CUST0147,risk_tier,B,2023-03-26,2024-12-31,2023-04-14,2200-01-01
CUST0147,sector,Healthcare,2020-01-01,2021-03-11,2020-01-21,2200-01-01
CUST0147,sector,Industrials,2021-03-11,2021-12-19,2021-03-25,2200-01-01
CUST0147,sector,Materials,2021-12-19,2022-01-05,2021-12-27,2200-01-01
CUST0147,sector,Financials,2022-01-05,2024-12-31,2022-01-27,2200-01-01
CUST0148,risk_tier,C,2020-01-01,2020-06-12,2020-01-21,2200-01-01
CUST0148,risk_tier,C,2020-06-12,2022-02-22,2020-06-17,2200-01-01
CUST0148,risk_tier,C,2022-02-22,2024-12-31,2022-02-22,2200-01-01
CUST0148,sector,Materials,2020-01-01,2020-06-29,2020-01-22,2200-01-01
CUST0148,sector,Energy,2020-06-29,2021-04-01,2020-07-28,2200-01-01
CUST0148,sector,Healthcare,2021-04-01,2023-02-15,2021-04-06,2200-01-01
CUST0148,sector,Financials,2023-02-15,2024-12-31,2023-03-07,2026-02-21
CUST0148,sector,Financials,2023-02-15,2023-10-12,2026-02-21,2200-01-01
CUST0148,sector,Healthcare,2023-10-12,2024-07-12,2026-02-21,2200-01-01
CUST0148,sector,Financials,2024-07-12,2024-12-31,2026-02-21,2200-01-01
CUST0149,risk_tier,A,2020-01-01,2023-09-17,2020-01-02,2200-01-01
CUST0149,risk_tier,A,2023-09-17,2024-12-31,2023-10-08,2200-01-01
CUST0149,sector,Healthcare,2020-01-01,2022-07-22,2020-01-18,2200-01-01
CUST0149,sector,Materials,2022-07-22,2023-01-15,2022-07-25,2200-01-01
CUST0149,sector,Healthcare,2023-01-15,2023-08-15,2023-01-25,2024-07-30
CUST0149,sector,Healthcare,2023-01-15,2023-03-30,2024-07-30,2200-01-01
CUST0149,sector,Materials,2023-03-30,2023-06-23,2024-07-30,2200-01-01
CUST0149,sector,Healthcare,2023-06-23,2023-08-15,2024-07-30,2200-01-01
CUST0149,sector,Healthcare,2023-08-15,2024-12-31,2023-08-28,2200-01-01
CUST0150,risk_tier,A,2020-01-01,2020-08-06,2020-01-30,2200-01-01
CUST0150,risk_tier,A,2020-08-06,2022-10-17,2020-08-18,2200-01-01
CUST0150,risk_tier,C,2022-10-17,2023-10-05,2022-11-15,2200-01-01
CUST0150,risk_tier,B,2023-10-05,2024-12-31,2023-10-07,2200-01-01
CUST0150,sector,Technology,2020-01-01,2021-02-27,2020-01-08,2200-01-01
CUST0150,sector,Healthcare,2021-02-27,2021-07-15,2021-03-23,2200-01-01
CUST0150,sector,Materials,2021-07-15,2024-01-29,2021-07-18,2200-01-01
CUST0150,sector,Industrials,2024-01-29,2024-12-31,2024-01-29,2025-12-29
CUST0150,sector,Industrials,2024-01-29,2024-05-25,2025-12-29,2200-01-01
CUST0150,sector,Technology,2024-05-25,2024-10-07,2025-12-29,2200-01-01
CUST0150,sector,Industrials,2024-10-07,2024-12-31,2025-12-29,2200-01-01
CUST0151,risk_tier,B,2020-01-01,2023-07-03,2020-01-10,2200-01-01
CUST0151,risk_tier,A,2023-07-03,2024-12-31,2023-07-17,2200-01-01
CUST0151,sector,Materials,2020-01-01,2020-06-04,2020-01-04,2200-01-01
CUST0151,sector,Financials,2020-06-04,2020-09-06,2020-06-12,2021-09-29
CUST0151,sector,Technology,2020-06-04,2020-09-06,2021-09-29,2200-01-01
CUST0151,sector,Technology,2020-09-06,2022-11-13,2020-09-19,2200-01-01
CUST0151,sector,Healthcare,2022-11-13,2024-12-31,2022-12-12,2200-01-01
CUST0152,risk_tier,A,2020-01-01,2021-07-28,2020-01-16,2200-01-01
CUST0152,risk_tier,B,2021-07-28,2024-12-31,2021-08-10,2200-01-01
CUST0152,sector,Financials,2020-01-01,2022-08-31,2020-01-18,2200-01-01
CUST0152,sector,Healthcare,2022-08-31,2024-12-31,2022-09-19,2200-01-01
CUST0153,risk_tier,A,2020-01-01,2021-09-21,2020-01-02,2200-01-01
CUST0153,risk_tier,B,2021-09-21,2021-11-07,2021-09-22,2200-01-01
CUST0153,risk_tier,A,2021-11-07,2022-08-03,2021-11-12,2200-01-01
CUST0153,risk_tier,A,2022-08-03,2024-12-31,2022-08-16,2200-01-01
CUST0153,sector,Healthcare,2020-01-01,2022-10-25,2020-01-16,2200-01-01
CUST0153,sector,Materials,2022-10-25,2024-12-31,2022-11-22,2200-01-01
CUST0154,risk_tier,A,2020-01-01,2022-06-15,2020-01-23,2200-01-01
CUST0154,risk_tier,A,2022-06-15,2023-04-04,2022-06-21,2200-01-01
CUST0154,risk_tier,B,2023-04-04,2023-11-19,2023-05-03,2200-01-01
CUST0154,risk_tier,C,2023-11-19,2024-12-31,2023-12-02,2200-01-01
CUST0154,sector,Healthcare,2020-01-01,2021-01-19,2020-01-27,2200-01-01
CUST0154,sector,Industrials,2021-01-19,2021-03-14,2021-02-16,2200-01-01
CUST0154,sector,Industrials,2021-03-14,2024-12-31,2021-04-07,2025-08-16
CUST0154,sector,Financials,2021-03-14,2024-12-31,2025-08-16,2200-01-01
CUST0155,risk_tier,A,2020-01-01,2021-08-11,2020-01-13,2200-01-01
CUST0155,risk_tier,A,2021-08-11,2024-12-31,2021-08-25,2200-01-01
CUST0155,sector,Materials,2020-01-01,2021-01-18,2020-01-03,2200-01-01
CUST0155,sector,Energy,2021-01-18,2021-09-25,2021-02-16,2200-01-01
CUST0155,sector,Energy,2021-09-25,2023-06-08,2021-10-24,2200-01-01
CUST0155,sector,Energy,2023-06-08,2024-12-31,2023-07-03,2200-01-01
CUST0156,risk_tier,A,2020-01-01,2021-05-13,2020-01-26,2200-01-01
CUST0156,risk_tier,A,2021-05-13,2022-03-01,2021-05-24,2200-01-01
CUST0156,risk_tier,A,2022-03-01,2022-12-11,2022-03-14,2200-01-01
CUST0156,risk_tier,A,2022-12-11,2024-12-31,2022-12-23,2200-01-01
CUST0156,sector,Healthcare,2020-01-01,2021-08-06,2020-01-30,2022-06-02
CUST0156,sector,Healthcare,2020-01-01,2020-07-23,2022-06-02,2200-01-01
CUST0156,sector,Materials,2020-07-23,2021-03-13,2022-06-02,2200-01-01
CUST0156,sector,Healthcare,2021-03-13,2021-08-06,2022-06-02,2200-01-01
CUST0156,sector,Technology,2021-08-06,2024-12-31,2021-08-12,2200-01-01
CUST0157,risk_tier,A,2020-01-01,2022-03-09,2020-01-07,2200-01-01
CUST0157,risk_tier,B,2022-03-09,2023-01-28,2022-03-24,2200-01-01
CUST0157,risk_tier,A,2023-01-28,2023-05-12,2023-02-13,2200-01-01
CUST0157,risk_tier,B,2023-05-12,2024-12-31,2023-06-06,2200-01-01
CUST0157,sector,Healthcare,2020-01-01,2021-07-04,2020-01-10,2200-01-01
CUST0157,sector,Industrials,2021-07-04,2022-01-11,2021-08-03,2022-08-06
CUST0157,sector,Materials,2021-07-04,2022-01-11,2022-08-06,2200-01-01
CUST0157,sector,Industrials,2022-01-11,2024-12-31,2022-01-28,2200-01-01
CUST0158,risk_tier,A,2020-01-01,2021-07-27,2020-01-09,2200-01-01
CUST0158,risk_tier,B,2021-07-27,2024-12-31,2021-08-20,2200-01-01
CUST0158,sector,Financials,2020-01-01,2020-05-10,2020-01-29,2021-05-18
CUST0158,sector,Materials,2020-01-01,2020-05-10,2021-05-18,2200-01-01
CUST0158,sector,Technology,2020-05-10,2021-08-20,2020-05-18,2200-01-01
CUST0158,sector,Energy,2021-08-20,2022-06-21,2021-09-06,2200-01-01
CUST0158,sector,Healthcare,2022-06-21,2024-12-31,2022-06-21,2200-01-01
CUST0159,risk_tier,A,2020-01-01,2020-12-01,2020-01-04,2200-01-01
CUST0159,risk_tier,C,2020-12-01,2023-07-17,2020-12-20,2200-01-01
CUST0159,risk_tier,B,2023-07-17,2024-12-31,2023-08-15,2200-01-01
CUST0159,sector,Technology,2020-01-01,2021-02-27,2020-01-08,2200-01-01
CUST0159,sector,Materials,2021-02-27,2024-12-31,2021-03-13,2025-09-07
CUST0159,sector,Materials,2021-02-27,2022-07-03,2025-09-07,2200-01-01
CUST0159,sector,Financials,2022-07-03,2024-01-15,2025-09-07,2200-01-01
CUST0159,sector,Materials,2024-01-15,2024-12-31,2025-09-07,2200-01-01
CUST0160,risk_tier,A,2020-01-01,2020-10-21,2020-01-04,2200-01-01
CUST0160,risk_tier,C,2020-10-21,2021-02-18,2020-11-04,2200-01-01
CUST0160,risk_tier,A,2021-02-18,2024-08-13,2021-03-08,2200-01-01
CUST0160,risk_tier,A,2024-08-13,2024-12-31,2024-08-29,2200-01-01
CUST0160,sector,Industrials,2020-01-01,2023-07-10,2020-01-01,2200-01-01
CUST0160,sector,Healthcare,2023-07-10,2023-12-20,2023-08-04,2200-01-01
CUST0160,sector,Technology,2023-12-20,2024-12-31,2023-12-26,2200-01-01
CUST0161,risk_tier,A,2020-01-01,2022-01-02,2020-01-16,2200-01-01
CUST0161,risk_tier,C,2022-01-02,2023-02-01,2022-01-22,2200-01-01
CUST0161,risk_tier,B,2023-02-01,2023-07-27,2023-02-12,2200-01-01
CUST0161,risk_tier,C,2023-07-27,2024-12-31,2023-08-03,2200-01-01
CUST0161,sector,Healthcare,2020-01-01,2021-04-13,2020-01-25,2200-01-01
CUST0161,sector,Financials,2021-04-13,2021-05-23,2021-04-16,2200-01-01
CUST0161,sector,Technology,2021-05-23,2021-07-30,2021-06-12,2200-01-01
CUST0161,sector,Materials,2021-07-30,2024-12-31,2021-08-25,2200-01-01
CUST0162,risk_tier,C,2020-01-01,2021-09-05,2020-01-14,2200-01-01
CUST0162,risk_tier,B,2021-09-05,2022-10-25,2021-09-24,2200-01-01
CUST0162,risk_tier,A,2022-10-25,2023-04-27,2022-11-11,2200-01-01
CUST0162,risk_tier,A,2023-04-27,2024-12-31,2023-05-14,2200-01-01
CUST0162,sector,Healthcare,2020-01-01,2020-11-08,2020-01-03,2200-01-01
CUST0162,sector,Financials,2020-11-08,2020-12-07,2020-11-08,2200-01-01
CUST0162,sector,Healthcare,2020-12-07,2022-08-24,2020-12-24,2200-01-01
CUST0162,sector,Healthcare,2022-08-24,2024-12-31,2022-08-25,2200-01-01
CUST0163,risk_tier,A,2020-01-01,2023-03-09,2020-01-27,2200-01-01
CUST0163,risk_tier,A,2023-03-09,2024-12-31,2023-03-17,2200-01-01
CUST0163,sector,Industrials,2020-01-01,2020-11-27,2020-01-06,2200-01-01
CUST0163,sector,Financials,2020-11-27,2021-11-12,2020-12-05,2200-01-01
CUST0163,sector,Energy,2021-11-12,2024-12-31,2021-11-16,2200-01-01
CUST0164,risk_tier,B,2020-01-01,2021-02-18,2020-01-25,2200-01-01
CUST0164,risk_tier,B,2021-02-18,2021-11-19,2021-02-19,2200-01-01
CUST0164,risk_tier,A,2021-11-19,2022-10-26,2021-11-30,2200-01-01
CUST0164,risk_tier,C,2022-10-26,2024-12-31,2022-10-31,2200-01-01
CUST0164,sector,Financials,2020-01-01,2020-10-02,2020-01-06,2200-01-01
CUST0164,sector,Healthcare,2020-10-02,2024-04-12,2020-10-16,2200-01-01
CUST0164,sector,Technology,2024-04-12,2024-08-01,2024-05-06,2200-01-01
CUST0164,sector,Industrials,2024-08-01,2024-12-31,2024-08-29,2200-01-01
CUST0165,risk_tier,A,2020-01-01,2022-02-18,2020-01-06,2200-01-01
CUST0165,risk_tier,A,2022-02-18,2024-12-31,2022-03-06,2200-01-01
CUST0165,sector,Industrials,2020-01-01,2020-10-17,2020-01-18,2200-01-01
CUST0165,sector,Energy,2020-10-17,2021-09-17,2020-10-31,2200-01-01
CUST0165,sector,Financials,2021-09-17,2024-12-31,2021-10-03,2200-01-01
CUST0166,risk_tier,B,2020-01-01,2022-04-04,2020-01-02,2200-01-01
CUST0166,risk_tier,A,2022-04-04,2024-12-31,2022-04-28,2200-01-01
CUST0166,sector,Materials,2020-01-01,2020-11-08,2020-01-01,2200-01-01
CUST0166,sector,Financials,2020-11-08,2024-12-31,2020-12-07,2026-03-10
CUST0166,sector,Technology,2020-11-08,2024-12-31,2026-03-10,2200-01-01
CUST0167,risk_tier,C,2020-01-01,2024-03-16,2020-01-20,2200-01-01
CUST0167,risk_tier,B,2024-03-16,2024-12-31,2024-03-26,2200-01-01
CUST0167,sector,Technology,2020-01-01,2021-12-31,2020-01-02,2200-01-01
CUST0167,sector,Healthcare,2021-12-31,2022-04-10,2022-01-24,2023-04-16
CUST0167,sector,Financials,2021-12-31,2022-04-10,2023-04-16,2200-01-01
CUST0167,sector,Materials,2022-04-10,2022-10-04,2022-05-08,2200-01-01
CUST0167,sector,Energy,2022-10-04,2024-12-31,2022-10-14,2200-01-01
CUST0168,risk_tier,A,2020-01-01,2021-07-18,2020-01-13,2200-01-01
CUST0168,risk_tier,B,2021-07-18,2024-03-10,2021-08-13,2200-01-01
CUST0168,risk_tier,C,2024-03-10,2024-04-21,2024-04-07,2200-01-01
CUST0168,risk_tier,C,2024-04-21,2024-12-31,2024-05-17,2200-01-01
CUST0168,sector,Energy,2020-01-01,2021-06-18,2020-01-15,2200-01-01
CUST0168,sector,Technology,2021-06-18,2024-12-31,2021-06-20,2025-07-20
CUST0168,sector,Financials,2021-06-18,2024-12-31,2025-07-20,2026-03-25
CUST0168,sector,Materials,2021-06-18,2024-12-31,2026-03-25,2200-01-01
CUST0169,risk_tier,C,2020-01-01,2022-02-19,2020-01-02,2200-01-01
CUST0169,risk_tier,B,2022-02-19,2023-08-08,2022-03-04,2200-01-01
CUST0169,risk_tier,B,2023-08-08,2024-03-07,2023-08-11,2200-01-01
CUST0169,risk_tier,A,2024-03-07,2024-12-31,2024-03-27,2200-01-01
CUST0169,sector,Materials,2020-01-01,2021-07-10,2020-01-03,2200-01-01
CUST0169,sector,Materials,2021-07-10,2024-12-31,2021-07-10,2200-01-01
CUST0170,risk_tier,A,2020-01-01,2021-03-08,2020-01-05,2200-01-01
CUST0170,risk_tier,B,2021-03-08,2021-11-06,2021-03-09,2200-01-01
CUST0170,risk_tier,A,2021-11-06,2022-03-05,2021-11-25,2200-01-01
CUST0170,risk_tier,B,2022-03-05,2024-12-31,2022-03-11,2200-01-01
CUST0170,sector,Materials,2020-01-01,2024-08-26,2020-01-14,2025-02-03
CUST0170,sector,Technology,2020-01-01,2024-08-26,2025-02-03,2025-11-16
CUST0170,sector,Healthcare,2020-01-01,2024-08-26,2025-11-16,2200-01-01
CUST0170,sector,Technology,2024-08-26,2024-12-31,2024-09-22,2200-01-01
CUST0171,risk_tier,B,2020-01-01,2023-01-10,2020-01-15,2200-01-01
CUST0171,risk_tier,A,2023-01-10,2024-04-22,2023-01-19,2200-01-01
CUST0171,risk_tier,A,2024-04-22,2024-05-22,2024-05-12,2200-01-01
CUST0171,risk_tier,A,2024-05-22,2024-12-31,2024-06-01,2200-01-01
CUST0171,sector,Healthcare,2020-01-01,2022-05-25,2020-01-08,2023-06-23
CUST0171,sector,Materials,2020-01-01,2022-05-25,2023-06-23,2200-01-01
CUST0171,sector,Technology,2022-05-25,2024-12-31,2022-06-21,2200-01-01
CUST0172,risk_tier,B,2020-01-01,2021-01-12,2020-01-06,2200-01-01
CUST0172,risk_tier,C,2021-01-12,2022-10-24,2021-01-24,2200-01-01
CUST0172,risk_tier,A,2022-10-24,2024-12-31,2022-10-26,2200-01-01
CUST0172,sector,Healthcare,2020-01-01,2021-01-10,2020-01-12,2200-01-01
CUST0172,sector,Materials,2021-01-10,2024-05-14,2021-01-27,2200-01-01
CUST0172,sector,Industrials,2024-05-14,2024-12-31,2024-05-16,2200-01-01
CUST0173,risk_tier,C,2020-01-01,2023-01-29,2020-01-30,2200-01-01
CUST0173,risk_tier,A,2023-01-29,2023-02-02,2023-02-14,2200-01-01
CUST0173,risk_tier,C,2023-02-02,2024-12-31,2023-02-02,2200-01-01
CUST0173,sector,Materials,2020-01-01,2022-06-24,2020-01-12,2200-01-01
CUST0173,sector,Energy,2022-06-24,2023-02-28,2022-07-05,2024-05-21
CUST0173,sector,Financials,2022-06-24,2023-02-28,2024-05-21,2200-01-01
CUST0173,sector,Materials,2023-02-28,2024-04-06,2023-03-02,2200-01-01
CUST0173,sector,Industrials,2024-04-06,2024-12-31,2024-04-30,2200-01-01
CUST0174,risk_tier,A,2020-01-01,2022-03-28,2020-01-21,2200-01-01
CUST0174,risk_tier,B,2022-03-28,2024-12-31,2022-04-08,2200-01-01
CUST0174,sector,Energy,2020-01-01,2020-08-30,2020-01-11,2200-01-01
CUST0174,sector,Materials,2020-08-30,2022-03-12,2020-09-16,2200-01-01
CUST0174,sector,Materials,2022-03-12,2022-08-10,2022-04-03,2023-11-05
CUST0174,sector,Healthcare,2022-03-12,2022-08-10,2023-11-05,2200-01-01
CUST0174,sector,Healthcare,2022-08-10,2024-12-31,2022-08-14,2200-01-01
CUST0175,risk_tier,B,2020-01-01,2020-05-08,2020-01-06,2200-01-01
CUST0175,risk_tier,B,2020-05-08,2020-11-28,2020-05-15,2200-01-01
CUST0175,risk_tier,B,2020-11-28,2022-09-04,2020-12-02,2200-01-01
CUST0175,risk_tier,B,2022-09-04,2024-12-31,2022-09-26,2200-01-01
CUST0175,sector,Financials,2020-01-01,2020-10-14,2020-01-03,2021-09-25
CUST0175,sector,Financials,2020-01-01,2020-04-10,2021-09-25,2200-01-01
CUST0175,sector,Materials,2020-04-10,2020-08-03,2021-09-25,2200-01-01
CUST0175,sector,Financials,2020-08-03,2020-10-14,2021-09-25,2200-01-01
CUST0175,sector,Technology,2020-10-14,2024-12-31,2020-11-08,2200-01-01
CUST0176,risk_tier,C,2020-01-01,2021-02-01,2020-01-15,2200-01-01
CUST0176,risk_tier,B,2021-02-01,2024-12-31,2021-02-07,2200-01-01
CUST0176,sector,Technology,2020-01-01,2022-04-17,2020-01-04,2200-01-01
CUST0176,sector,Financials,2022-04-17,2023-02-14,2022-05-16,2200-01-01
CUST0176,sector,Healthcare,2023-02-14,2024-01-03,2023-03-15,2200-01-01
CUST0176,sector,Industrials,2024-01-03,2024-12-31,2024-01-15,2200-01-01
CUST0177,risk_tier,C,2020-01-01,2021-02-05,2020-01-14,2200-01-01
CUST0177,risk_tier,C,2021-02-05,2022-06-30,2021-02-22,2200-01-01
CUST0177,risk_tier,C,2022-06-30,2024-12-31,2022-07-02,2200-01-01
CUST0177,sector,Industrials,2020-01-01,2021-08-26,2020-01-18,2200-01-01
CUST0177,sector,Industrials,2021-08-26,2022-02-04,2021-08-31,2200-01-01
CUST0177,sector,Industrials,2022-02-04,2023-02-27,2022-02-22,2200-01-01
CUST0177,sector,Energy,2023-02-27,2024-12-31,2023-03-08,2200-01-01
CUST0178,risk_tier,C,2020-01-01,2024-08-10,2020-01-03,2200-01-01
CUST0178,risk_tier,B,2024-08-10,2024-12-31,2024-08-23,2200-01-01
CUST0178,sector,Financials,2020-01-01,2021-02-25,2020-01-14,2200-01-01
CUST0178,sector,Energy,2021-02-25,2022-06-04,2021-03-23,2200-01-01
CUST0178,sector,Technology,2022-06-04,2024-12-31,2022-06-22,2200-01-01
CUST0179,risk_tier,B,2020-01-01,2020-07-20,2020-01-16,2200-01-01
CUST0179,risk_tier,B,2020-07-20,2023-11-23,2020-07-23,2200-01-01
CUST0179,risk_tier,A,2023-11-23,2024-12-31,2023-12-07,2200-01-01
CUST0179,sector,Materials,2020-01-01,2023-05-30,2020-01-25,2200-01-01
CUST0179,sector,Materials,2023-05-30,2024-12-31,2023-05-30,2026-05-08
CUST0179,sector,Financials,2023-05-30,2024-12-31,2026-05-08,2200-01-01
CUST0180,risk_tier,A,2020-01-01,2021-04-30,2020-01-13,2200-01-01
CUST0180,risk_tier,C,2021-04-30,2024-12-31,2021-05-14,2200-01-01
CUST0180,sector,Financials,2020-01-01,2023-03-14,2020-01-02,2200-01-01
CUST0180,sector,Healthcare,2023-03-14,2023-03-20,2023-03-25,2200-01-01
CUST0180,sector,Materials,2023-03-20,2024-12-31,2023-03-30,2025-12-21
CUST0180,sector,Energy,2023-03-20,2024-12-31,2025-12-21,2200-01-01
CUST0181,risk_tier,B,2020-01-01,2020-07-14,2020-01-06,2200-01-01
CUST0181,risk_tier,B,2020-07-14,2024-12-31,2020-08-04,2200-01-01
CUST0181,sector,Energy,2020-01-01,2020-06-16,2020-01-28,2200-01-01
CUST0181,sector,Industrials,2020-06-16,2020-07-09,2020-06-30,2200-01-01
CUST0181,sector,Industrials,2020-07-09,2022-05-15,2020-07-14,2200-01-01
CUST0181,sector,Financials,2022-05-15,2024-12-31,2022-06-03,2200-01-01
CUST0182,risk_tier,B,2020-01-01,2020-07-10,2020-01-15,2200-01-01
CUST0182,risk_tier,B,2020-07-10,2020-11-02,2020-07-15,2200-01-01
CUST0182,risk_tier,A,2020-11-02,2024-05-12,2020-11-09,2200-01-01
CUST0182,risk_tier,C,2024-05-12,2024-12-31,2024-06-10,2200-01-01
CUST0182,sector,Industrials,2020-01-01,2024-03-26,2020-01-26,2200-01-01
CUST0182,sector,Materials,2024-03-26,2024-12-31,2024-04-06,2200-01-01
CUST0183,risk_tier,C,2020-01-01,2020-07-19,2020-01-06,2200-01-01
CUST0183,risk_tier,C,2020-07-19,2021-03-11,2020-08-01,2200-01-01
CUST0183,risk_tier,A,2021-03-11,2022-09-16,2021-03-30,2200-01-01
CUST0183,risk_tier,C,2022-09-16,2024-12-31,2022-09-18,2200-01-01
CUST0183,sector,Energy,2020-01-01,2023-09-05,2020-01-29,2024-04-29
CUST0183,sector,Healthcare,2020-01-01,2023-09-05,2024-04-29,2025-02-06
CUST0183,sector,Industrials,2020-01-01,2023-09-05,2025-02-06,2200-01-01
CUST0183,sector,Energy,2023-09-05,2024-12-31,2023-09-10,2200-01-01
CUST0184,risk_tier,B,2020-01-01,2020-06-21,2020-01-19,2200-01-01
CUST0184,risk_tier,C,2020-06-21,2021-01-07,2020-06-24,2200-01-01
CUST0184,risk_tier,C,2021-01-07,2021-02-12,2021-01-12,2200-01-01
CUST0184,risk_tier,B,2021-02-12,2024-12-31,2021-02-14,2200-01-01
CUST0184,sector,Materials,2020-01-01,2021-08-01,2020-01-12,2200-01-01
CUST0184,sector,Industrials,2021-08-01,2021-09-13,2021-08-10,2200-01-01
CUST0184,sector,Healthcare,2021-09-13,2022-01-26,2021-09-30,2200-01-01
CUST0184,sector,Energy,2022-01-26,2024-12-31,2022-02-11,2200-01-01
CUST0185,risk_tier,C,2020-01-01,2020-09-19,2020-01-07,2200-01-01
CUST0185,risk_tier,A,2020-09-19,2021-09-13,2020-09-19,2200-01-01
CUST0185,risk_tier,B,2021-09-13,2024-12-31,2021-09-29,2200-01-01
CUST0185,sector,Technology,2020-01-01,2020-05-12,2020-01-03,2020-12-15
CUST0185,sector,Financials,2020-01-01,2020-05-12,2020-12-15,2022-01-14
CUST0185,sector,Energy,2020-01-01,2020-05-12,2022-01-14,2200-01-01
CUST0185,sector,Healthcare,2020-05-12,2023-09-24,2020-06-10,2200-01-01
CUST0185,sector,Technology,2023-09-24,2023-12-20,2023-10-11,2200-01-01
CUST0185,sector,Industrials,2023-12-20,2024-12-31,2024-01-10,2200-01-01
CUST0186,risk_tier,C,2020-01-01,2021-03-26,2020-01-17,2200-01-01
CUST0186,risk_tier,C,2021-03-26,2024-12-31,2021-04-14,2200-01-01
CUST0186,sector,Industrials,2020-01-01,2022-02-26,2020-01-31,2023-01-19
CUST0186,sector,Industrials,2020-01-01,2020-10-02,2023-01-19,2200-01-01
CUST0186,sector,Financials,2020-10-02,2021-08-13,2023-01-19,2200-01-01
CUST0186,sector,Industrials,2021-08-13,2022-02-26,2023-01-19,2200-01-01
CUST0186,sector,Healthcare,2022-02-26,2024-12-31,2022-03-09,2200-01-01
CUST0187,risk_tier,A,2020-01-01,2020-08-24,2020-01-19,2200-01-01
