txn_id,customer_id,event_date,processing_date
T001745,CUST0128,2023-05-30,2023-07-07
T001746,CUST0128,2023-11-05,2023-12-11
T001747,CUST0128,2024-05-08,2024-05-16
T001748,CUST0128,2022-10-10,2022-11-04
T001749,CUST0128,2021-04-15,2021-05-21
T001750,CUST0128,2022-04-30,2022-05-08
T001751,CUST0128,2020-02-14,2020-03-01
T001752,CUST0128,2022-03-24,2022-04-27
T001753,CUST0128,2022-01-02,2022-01-30
T001754,CUST0128,2020-03-28,2020-05-05
T001755,CUST0128,2020-06-25,2020-08-03
T001756,CUST0128,2023-03-18,2023-04-06
T001757,CUST0128,2020-04-10,2020-05-14
T001758,CUST0129,2021-06-20,2021-07-04
T001759,CUST0129,2021-08-12,2021-08-12
T001760,CUST0129,2022-09-19,2022-09-22
T001761,CUST0129,2024-08-13,2024-09-20
T001762,CUST0129,2023-01-20,2023-02-22
T001763,CUST0129,2023-08-27,2023-09-08
T001764,CUST0129,2022-12-25,2023-01-26
T001765,CUST0129,2024-08-23,2024-08-29
T001766,CUST0129,2020-11-01,2020-12-04
T001767,CUST0129,2020-04-19,2020-04-24
T001768,CUST0129,2020-05-21,2020-06-17
T001769,CUST0129,2023-05-17,2023-07-01
T001770,CUST0130,2024-09-12,2024-10-26
T001771,CUST0130,2020-05-27,2020-06-09
T001772,CUST0130,2022-12-20,2022-12-25
T001773,CUST0130,2022-05-19,2022-05-24
T001774,CUST0130,2020-04-03,2020-05-18
T001775,CUST0130,2023-07-10,2023-08-12
T001776,CUST0130,2022-07-12,2022-08-01
T001777,CUST0130,2023-02-17,2023-04-01
T001778,CUST0130,2020-09-05,2020-10-01
T001779,CUST0130,2020-12-18,2020-12-22
T001780,CUST0131,2020-06-30,2020-08-11
T001781,CUST0131,2021-02-13,2021-03-01
T001782,CUST0131,2020-11-09,2020-12-24
T001783,CUST0131,2020-06-13,2020-06-23
T001784,CUST0131,2023-10-06,2023-10-14
T001785,CUST0131,2024-09-25,2024-10-28
T001786,CUST0131,2024-04-18,2024-04-29
T001787,CUST0131,2021-03-21,2021-05-03
T001788,CUST0131,2024-09-15,2024-09-17
T001789,CUST0131,2024-08-16,2024-09-11
T001790,CUST0131,2024-07-04,2024-08-09
T001791,CUST0131,2021-06-19,2021-07-23
T001792,CUST0131,2024-07-25,2024-09-07
T001793,CUST0131,2020-02-17,2020-02-27
T001794,CUST0131,2021-06-14,2021-07-12
T001795,CUST0131,2020-06-29,2020-07-04
T001796,CUST0132,2020-09-22,2020-10-10
T001797,CUST0132,2023-09-13,2023-10-28
T001798,CUST0132,2023-06-23,2023-07-04
T001799,CUST0132,2023-11-16,2023-12-30
T001800,CUST0132,2024-05-13,2024-06-26
T001801,CUST0132,2020-12-07,2021-01-14
T001802,CUST0132,2023-07-29,2023-09-07
T001803,CUST0132,2024-01-21,2024-02-14
T001804,CUST0132,2021-03-19,2021-05-03
T001805,CUST0132,2022-06-12,2022-07-10
T001806,CUST0132,2021-08-07,2021-09-12
T001807,CUST0133,2020-07-01,2020-08-09
T001808,CUST0133,2023-09-15,2023-10-19
T001809,CUST0133,2023-07-11,2023-07-11
T001810,CUST0133,2023-06-25,2023-07-13
T001811,CUST0133,2020-03-21,2020-04-27
T001812,CUST0133,2021-08-03,2021-09-16
T001813,CUST0133,2021-06-04,2021-06-15
T001814,CUST0133,2020-03-08,2020-04-20
T001815,CUST0133,2021-10-19,2021-11-09
T001816,CUST0134,2020-03-31,2020-03-31
T001817,CUST0134,2020-01-27,2020-02-04
T001818,CUST0134,2020-06-24,2020-07-02
T001819,CUST0134,2022-10-03,2022-11-15
T001820,CUST0134,2024-12-18,2025-01-21
T001821,CUST0134,2024-02-25,2024-03-07
T001822,CUST0134,2024-10-30,2024-11-06
T001823,CUST0134,2024-08-25,2024-09-08
T001824,CUST0135,2021-08-02,2021-09-08
T001825,CUST0135,2022-11-18,2022-12-16
T001826,CUST0135,2024-03-14,2024-04-14
T001827,CUST0135,2023-08-09,2023-09-21
T001828,CUST0135,2023-03-29,2023-04-27
T001829,CUST0135,2021-12-12,2021-12-15
T001830,CUST0135,2021-08-06,2021-08-30
T001831,CUST0135,2020-07-25,2020-08-30
T001832,CUST0135,2023-12-22,2023-12-27
T001833,CUST0135,2023-05-05,2023-05-08
T001834,CUST0135,2020-05-29,2020-07-07
T001835,CUST0135,2022-08-21,2022-08-25
T001836,CUST0135,2023-07-22,2023-07-29
T001837,CUST0135,2020-12-04,2020-12-27
T001838,CUST0135,2022-12-06,2023-01-01
T001839,CUST0135,2021-06-19,2021-07-25
T001840,CUST0135,2021-06-10,2021-07-13
T001841,CUST0135,2024-06-29,2024-07-02
T001842,CUST0136,2022-10-21,2022-10-31
T001843,CUST0136,2023-06-09,2023-07-12
T001844,CUST0136,2024-12-11,2024-12-16
T001845,CUST0136,2023-12-27,2024-02-10
T001846,CUST0136,2024-06-30,2024-07-05
T001847,CUST0136,2021-08-22,2021-09-09
T001848,CUST0136,2022-08-10,2022-08-20
T001849,CUST0136,2020-04-09,2020-05-14
T001850,CUST0136,2024-01-01,2024-01-02
T001851,CUST0136,2022-12-19,2023-01-15
T001852,CUST0137,2022-04-04,2022-05-19
T001853,CUST0137,2024-09-11,2024-10-18
T001854,CUST0137,2022-05-27,2022-06-06
T001855,CUST0137,2021-01-29,2021-02-02
T001856,CUST0137,2024-11-02,2024-11-17
T001857,CUST0137,2021-02-11,2021-03-14
T001858,CUST0137,2021-08-20,2021-08-21
T001859,CUST0137,2022-08-18,2022-09-23
T001860,CUST0137,2020-05-24,2020-06-20
T001861,CUST0137,2024-10-23,2024-11-30
T001862,CUST0137,2020-11-20,2020-12-05
T001863,CUST0137,2022-04-13,2022-04-27
T001864,CUST0137,2021-08-08,2021-08-13
T001865,CUST0137,2022-08-06,2022-08-13
T001866,CUST0137,2023-04-07,2023-04-20
T001867,CUST0137,2022-04-04,2022-04-19
T001868,CUST0138,2022-01-26,2022-02-26
T001869,CUST0138,2022-04-24,2022-05-25
T001870,CUST0138,2024-09-17,2024-09-30
T001871,CUST0138,2024-07-30,2024-08-31
T001872,CUST0138,2020-06-17,2020-07-13
T001873,CUST0138,2020-11-11,2020-12-21
T001874,CUST0138,2022-09-30,2022-10-31
T001875,CUST0138,2021-05-25,2021-05-29
T001876,CUST0138,2021-09-03,2021-10-08
T001877,CUST0138,2024-12-26,2024-12-30
T001878,CUST0138,2024-10-16,2024-11-30
T001879,CUST0138,2020-06-07,2020-07-08
T001880,CUST0138,2023-04-23,2023-05-22
T001881,CUST0138,2024-10-07,2024-10-26
T001882,CUST0139,2020-03-22,2020-04-17
T001883,CUST0139,2020-10-12,2020-11-01
T001884,CUST0139,2020-12-04,2020-12-11
T001885,CUST0139,2021-09-13,2021-10-18
T001886,CUST0139,2022-03-05,2022-04-13
T001887,CUST0139,2024-06-23,2024-08-01
T001888,CUST0139,2021-10-01,2021-10-24
T001889,CUST0139,2020-05-08,2020-05-21
T001890,CUST0139,2023-10-21,2023-11-07
T001891,CUST0139,2020-03-16,2020-04-04
T001892,CUST0140,2022-10-18,2022-10-31
T001893,CUST0140,2023-05-23,2023-06-10
T001894,CUST0140,2022-07-07,2022-08-21
T001895,CUST0140,2024-04-02,2024-04-16
T001896,CUST0140,2022-11-27,2022-12-21
T001897,CUST0140,2024-08-05,2024-09-13
T001898,CUST0140,2024-04-29,2024-05-30
T001899,CUST0140,2021-02-20,2021-03-05
T001900,CUST0140,2021-03-12,2021-04-15
T001901,CUST0140,2022-11-19,2022-12-13
T001902,CUST0140,2023-09-02,2023-09-03
T001903,CUST0140,2021-05-14,2021-06-17
T001904,CUST0140,2024-08-14,2024-09-20
T001905,CUST0140,2022-01-07,2022-01-14
T001906,CUST0140,2021-10-27,2021-11-14
T001907,CUST0140,2024-01-29,2024-02-20
T001908,CUST0140,2020-08-15,2020-09-13
T001909,CUST0140,2024-12-23,2025-01-31
T001910,CUST0140,2024-09-10,2024-09-16
T001911,CUST0141,2024-04-21,2024-05-13
T001912,CUST0141,2022-02-21,2022-04-02
T001913,CUST0141,2021-11-17,2021-12-07
T001914,CUST0141,2020-12-09,2020-12-15
T001915,CUST0141,2024-01-18,2024-02-26
T001916,CUST0141,2023-09-16,2023-10-12
T001917,CUST0141,2020-01-14,2020-01-23
T001918,CUST0141,2023-09-22,2023-10-03
T001919,CUST0141,2020-08-10,2020-09-06
T001920,CUST0141,2020-03-16,2020-03-29
T001921,CUST0141,2021-12-08,2021-12-16
T001922,CUST0141,2022-11-29,2022-12-12
T001923,CUST0141,2022-12-21,2022-12-25
T001924,CUST0141,2020-02-24,2020-03-25
T001925,CUST0141,2021-01-24,2021-02-25
T001926,CUST0141,2020-01-20,2020-01-31
T001927,CUST0141,2020-06-12,2020-07-19
T001928,CUST0141,2021-07-03,2021-08-14
T001929,CUST0142,2024-07-21,2024-08-28
T001930,CUST0142,2023-04-28,2023-05-15
T001931,CUST0142,2022-03-25,2022-05-03
T001932,CUST0142,2020-04-13,2020-04-19
T001933,CUST0142,2024-11-22,2024-11-24
T001934,CUST0142,2024-01-08,2024-01-22
T001935,CUST0142,2021-03-30,2021-04-09
T001936,CUST0142,2023-12-31,2024-02-12
T001937,CUST0142,2020-04-15,2020-04-18
T001938,CUST0142,2024-12-05,2025-01-11
T001939,CUST0142,2020-08-12,2020-09-20
T001940,CUST0142,2020-07-07,2020-07-15
T001941,CUST0142,2024-03-08,2024-04-22
T001942,CUST0143,2023-04-10,2023-04-24
T001943,CUST0143,2022-10-11,2022-10-21
T001944,CUST0143,2024-06-11,2024-06-22
T001945,CUST0143,2021-11-10,2021-11-27
T001946,CUST0143,2020-09-10,2020-10-07
T001947,CUST0143,2024-10-24,2024-11-17
T001948,CUST0143,2023-09-13,2023-10-28
T001949,CUST0143,2023-03-11,2023-04-21
T001950,CUST0144,2022-01-05,2022-01-15
T001951,CUST0144,2023-03-07,2023-03-27
T001952,CUST0144,2023-10-23,2023-11-09
T001953,CUST0144,2020-07-14,2020-08-22
T001954,CUST0144,2023-02-06,2023-03-21
T001955,CUST0144,2023-08-21,2023-09-22
T001956,CUST0144,2023-06-16,2023-06-17
T001957,CUST0144,2020-02-27,2020-03-18
T001958,CUST0144,2024-09-22,2024-10-05
T001959,CUST0144,2020-01-02,2020-02-04
T001960,CUST0144,2020-06-23,2020-07-08
T001961,CUST0144,2021-02-02,2021-02-13
T001962,CUST0144,2023-04-11,2023-05-10
T001963,CUST0144,2022-07-05,2022-07-13
T001964,CUST0144,2020-02-04,2020-02-08
T001965,CUST0144,2021-07-18,2021-07-24
T001966,CUST0144,2020-12-28,2020-12-29
T001967,CUST0145,2022-08-15,2022-09-23
T001968,CUST0145,2020-07-01,2020-08-08
T001969,CUST0145,2022-02-17,2022-02-23
T001970,CUST0145,2022-10-10,2022-10-25
T001971,CUST0145,2024-02-26,2024-03-02
T001972,CUST0145,2020-01-30,2020-03-09
T001973,CUST0145,2021-02-14,2021-03-26
T001974,CUST0145,2021-05-01,2021-06-05
T001975,CUST0145,2023-02-07,2023-03-10
T001976,CUST0145,2023-12-29,2024-01-22
T001977,CUST0145,2024-03-08,2024-04-18
T001978,CUST0145,2022-12-02,2022-12-06
T001979,CUST0145,2021-10-02,2021-11-09
T001980,CUST0145,2021-03-06,2021-03-25
T001981,CUST0145,2023-04-08,2023-05-07
T001982,CUST0145,2022-06-16,2022-07-17
T001983,CUST0146,2022-02-07,2022-03-03
T001984,CUST0146,2020-09-28,2020-11-04
T001985,CUST0146,2023-06-06,2023-06-24
T001986,CUST0146,2022-07-14,2022-07-17
T001987,CUST0146,2022-04-03,2022-05-14
T001988,CUST0146,2024-04-26,2024-05-22
T001989,CUST0146,2024-06-30,2024-07-09
T001990,CUST0146,2021-01-26,2021-03-10
T001991,CUST0146,2022-05-04,2022-06-07
T001992,CUST0146,2020-11-20,2020-11-21
T001993,CUST0146,2022-11-20,2022-12-12
T001994,CUST0146,2022-04-25,2022-06-08
T001995,CUST0146,2023-07-01,2023-07-24
T001996,CUST0146,2024-07-21,2024-07-28
T001997,CUST0146,2022-04-04,2022-04-25
T001998,CUST0147,2023-06-05,2023-06-16
T001999,CUST0147,2020-08-13,2020-09-21
T002000,CUST0147,2023-07-29,2023-08-26
T002001,CUST0147,2024-06-03,2024-06-19
T002002,CUST0147,2023-01-28,2023-02-01
T002003,CUST0147,2024-07-14,2024-08-08
T002004,CUST0147,2020-11-25,2021-01-04
T002005,CUST0147,2021-07-14,2021-08-06
T002006,CUST0147,2024-09-30,2024-10-10
T002007,CUST0147,2020-03-20,2020-04-07
T002008,CUST0147,2021-04-11,2021-05-26
T002009,CUST0147,2021-02-04,2021-03-08
T002010,CUST0147,2022-10-15,2022-11-25
T002011,CUST0147,2020-09-28,2020-09-28
T002012,CUST0147,2024-03-21,2024-03-22
T002013,CUST0147,2020-10-20,2020-11-15
T002014,CUST0147,2024-08-09,2024-08-22
T002015,CUST0147,2021-02-27,2021-04-05
T002016,CUST0147,2024-07-13,2024-08-12
T002017,CUST0148,2022-01-22,2022-02-04
T002018,CUST0148,2022-12-27,2022-12-27
T002019,CUST0148,2024-01-15,2024-02-20
T002020,CUST0148,2022-10-14,2022-11-18
T002021,CUST0148,2020-04-22,2020-05-30
T002022,CUST0148,2021-10-28,2021-11-04
T002023,CUST0148,2022-03-02,2022-03-22
T002024,CUST0148,2021-07-04,2021-07-15
T002025,CUST0148,2022-10-23,2022-10-27
T002026,CUST0148,2023-07-10,2023-08-16
T002027,CUST0149,2022-04-24,2022-05-09
T002028,CUST0149,2023-10-14,2023-11-20
T002029,CUST0149,2020-05-24,2020-06-19
T002030,CUST0149,2021-06-07,2021-06-29
T002031,CUST0149,2021-03-01,2021-03-09
T002032,CUST0149,2024-06-09,2024-07-22
T002033,CUST0149,2022-06-05,2022-06-11
T002034,CUST0149,2021-08-14,2021-08-28
T002035,CUST0149,2022-06-27,2022-07-26
T002036,CUST0149,2021-09-03,2021-10-06
T002037,CUST0149,2020-02-27,2020-03-03
T002038,CUST0149,2024-08-25,2024-10-06
T002039,CUST0149,2023-08-27,2023-10-10
T002040,CUST0149,2024-07-05,2024-08-13
T002041,CUST0149,2021-05-20,2021-06-18
T002042,CUST0150,2022-09-21,2022-10-22
T002043,CUST0150,2024-10-13,2024-11-24
T002044,CUST0150,2023-06-30,2023-08-14
T002045,CUST0150,2024-06-08,2024-06-29
T002046,CUST0150,2023-07-02,2023-08-03
T002047,CUST0150,2020-01-28,2020-01-29
T002048,CUST0150,2021-03-11,2021-04-10
T002049,CUST0150,2023-02-19,2023-03-12
T002050,CUST0150,2024-03-11,2024-04-04
T002051,CUST0150,2023-08-09,2023-09-04
T002052,CUST0150,2022-11-21,2022-12-12
T002053,CUST0150,2020-07-30,2020-08-14
T002054,CUST0150,2022-10-17,2022-11-13
T002055,CUST0150,2021-09-20,2021-10-17
T002056,CUST0150,2022-10-06,2022-10-14
T002057,CUST0150,2022-08-25,2022-08-28
T002058,CUST0150,2023-12-06,2024-01-16
T002059,CUST0150,2024-04-19,2024-05-05
T002060,CUST0150,2020-01-03,2020-01-26
T002061,CUST0151,2022-04-23,2022-05-24
T002062,CUST0151,2020-02-29,2020-03-16
T002063,CUST0151,2023-02-11,2023-03-19
T002064,CUST0151,2021-12-07,2021-12-07
T002065,CUST0151,2021-01-08,2021-01-15
T002066,CUST0151,2022-10-03,2022-10-28
T002067,CUST0151,2020-01-01,2020-01-03
T002068,CUST0151,2021-02-02,2021-03-04
T002069,CUST0151,2021-07-18,2021-08-29
T002070,CUST0151,2020-03-05,2020-04-12
T002071,CUST0151,2021-08-31,2021-10-02
T002072,CUST0151,2024-04-28,2024-06-09
T002073,CUST0151,2021-03-03,2021-04-05
T002074,CUST0152,2023-06-28,2023-07-18
T002075,CUST0152,2020-01-07,2020-01-15
T002076,CUST0152,2020-12-13,2021-01-26
T002077,CUST0152,2023-05-17,2023-06-03
T002078,CUST0152,2023-12-07,2024-01-05
T002079,CUST0152,2024-10-31,2024-12-08
T002080,CUST0152,2023-11-25,2023-12-02
T002081,CUST0152,2021-05-03,2021-06-03
T002082,CUST0153,2024-10-11,2024-11-16
T002083,CUST0153,2024-10-11,2024-11-04
T002084,CUST0153,2020-02-13,2020-02-24
T002085,CUST0153,2021-08-20,2021-09-04
T002086,CUST0153,2024-06-24,2024-07-09
T002087,CUST0153,2024-04-27,2024-05-18
T002088,CUST0153,2021-03-24,2021-05-08
T002089,CUST0153,2023-11-25,2023-12-12
T002090,CUST0153,2023-01-09,2023-01-21
T002091,CUST0153,2023-06-04,2023-06-22
T002092,CUST0153,2020-03-06,2020-04-12
T002093,CUST0153,2021-10-24,2021-10-27
T002094,CUST0154,2023-10-07,2023-11-12
T002095,CUST0154,2024-06-24,2024-07-18
T002096,CUST0154,2021-08-20,2021-08-24
T002097,CUST0154,2024-10-01,2024-10-20
T002098,CUST0154,2024-06-23,2024-06-26
T002099,CUST0154,2024-11-13,2024-12-19
T002100,CUST0154,2024-10-21,2024-11-30
T002101,CUST0154,2021-08-01,2021-08-03
T002102,CUST0154,2024-09-09,2024-09-22
T002103,CUST0154,2021-01-21,2021-03-01
T002104,CUST0154,2023-02-10,2023-03-08
T002105,CUST0154,2022-12-28,2023-02-07
T002106,CUST0155,2020-06-24,2020-08-01
T002107,CUST0155,2020-12-29,2021-01-01
T002108,CUST0155,2022-02-25,2022-04-08
T002109,CUST0155,2023-08-30,2023-09-03
T002110,CUST0155,2024-10-11,2024-11-22
T002111,CUST0155,2022-12-03,2022-12-06
T002112,CUST0155,2022-04-15,2022-05-18
T002113,CUST0155,2021-04-26,2021-05-02
T002114,CUST0155,2023-10-30,2023-11-04
T002115,CUST0155,2024-08-21,2024-09-06
T002116,CUST0155,2022-09-11,2022-09-16
T002117,CUST0156,2020-02-27,2020-04-12
T002118,CUST0156,2020-07-07,2020-08-21
T002119,CUST0156,2020-06-01,2020-06-23
T002120,CUST0156,2024-08-24,2024-09-27
T002121,CUST0156,2024-09-22,2024-09-27
T002122,CUST0156,2021-02-25,2021-03-29
T002123,CUST0156,2023-04-08,2023-04-17
T002124,CUST0156,2020-05-19,2020-06-26
T002125,CUST0156,2022-04-07,2022-04-09
T002126,CUST0156,2023-01-21,2023-02-19
T002127,CUST0157,2021-07-16,2021-08-25
T002128,CUST0157,2023-11-07,2023-11-10
T002129,CUST0157,2024-05-25,2024-06-18
T002130,CUST0157,2022-10-22,2022-11-28
T002131,CUST0157,2022-08-19,2022-08-30
T002132,CUST0157,2022-12-28,2023-01-07
T002133,CUST0157,2024-04-02,2024-05-16
T002134,CUST0157,2022-12-30,2023-01-31
T002135,CUST0157,2024-03-14,2024-03-21
T002136,CUST0157,2022-11-29,2022-12-08
T002137,CUST0157,2022-02-24,2022-03-23
T002138,CUST0157,2022-04-15,2022-05-21
T002139,CUST0157,2024-03-23,2024-05-05
T002140,CUST0157,2024-11-08,2024-12-03
T002141,CUST0157,2023-06-01,2023-06-12
T002142,CUST0157,2020-07-08,2020-07-19
T002143,CUST0157,2020-02-17,2020-04-02
T002144,CUST0158,2024-07-01,2024-07-11
T002145,CUST0158,2022-10-17,2022-11-21
T002146,CUST0158,2022-06-20,2022-07-29
T002147,CUST0158,2020-12-18,2021-01-16
T002148,CUST0158,2022-04-12,2022-04-29
T002149,CUST0158,2023-08-02,2023-08-23
T002150,CUST0158,2021-02-09,2021-03-25
T002151,CUST0158,2021-09-28,2021-11-06
T002152,CUST0158,2021-09-07,2021-10-02
T002153,CUST0158,2020-04-15,2020-05-22
T002154,CUST0159,2020-10-26,2020-11-05
T002155,CUST0159,2021-12-01,2022-01-11
T002156,CUST0159,2021-02-09,2021-03-26
T002157,CUST0159,2024-09-18,2024-09-20
T002158,CUST0159,2020-01-01,2020-02-07
T002159,CUST0159,2020-11-04,2020-11-17
T002160,CUST0159,2024-05-13,2024-06-05
T002161,CUST0159,2022-07-19,2022-08-20
T002162,CUST0159,2021-04-07,2021-05-08
T002163,CUST0159,2021-03-08,2021-04-07
T002164,CUST0159,2024-01-31,2024-02-11
T002165,CUST0159,2022-09-22,2022-09-23
T002166,CUST0159,2020-05-03,2020-06-10
T002167,CUST0159,2022-10-28,2022-11-14
T002168,CUST0159,2022-04-25,2022-06-03
T002169,CUST0160,2023-06-17,2023-07-08
T002170,CUST0160,2021-09-09,2021-10-09
T002171,CUST0160,2021-08-07,2021-09-05
T002172,CUST0160,2022-02-08,2022-03-12
T002173,CUST0160,2023-01-31,2023-02-13
T002174,CUST0160,2022-10-09,2022-10-31
T002175,CUST0160,2023-11-07,2023-12-16
T002176,CUST0160,2023-12-19,2024-01-14
T002177,CUST0160,2021-08-07,2021-08-21
T002178,CUST0160,2021-05-15,2021-06-08
T002179,CUST0160,2022-07-26,2022-08-02
T002180,CUST0160,2021-01-18,2021-02-11
T002181,CUST0160,2022-06-23,2022-06-23
T002182,CUST0160,2022-09-29,2022-11-13
T002183,CUST0160,2021-01-19,2021-02-11
T002184,CUST0160,2022-12-10,2022-12-25
T002185,CUST0161,2024-06-21,2024-06-26
T002186,CUST0161,2021-11-26,2022-01-02
T002187,CUST0161,2020-05-01,2020-05-22
T002188,CUST0161,2024-01-11,2024-01-27
T002189,CUST0161,2021-11-20,2021-12-15
T002190,CUST0161,2023-09-25,2023-09-30
T002191,CUST0161,2024-06-11,2024-07-03
T002192,CUST0161,2023-05-19,2023-05-23
T002193,CUST0161,2021-05-18,2021-05-22
T002194,CUST0161,2023-02-03,2023-03-16
T002195,CUST0161,2024-12-05,2025-01-01
T002196,CUST0161,2020-09-23,2020-10-27
T002197,CUST0161,2023-06-02,2023-06-08
T002198,CUST0161,2023-11-01,2023-11-03
T002199,CUST0161,2023-07-22,2023-08-12
T002200,CUST0162,2021-07-19,2021-07-23
T002201,CUST0162,2020-06-02,2020-06-30
T002202,CUST0162,2020-11-13,2020-11-28
T002203,CUST0162,2022-12-15,2023-01-13
T002204,CUST0162,2020-05-21,2020-06-19
T002205,CUST0162,2024-09-16,2024-10-12
T002206,CUST0162,2020-01-20,2020-02-26
T002207,CUST0162,2021-10-31,2021-11-05
T002208,CUST0162,2022-01-15,2022-02-12
T002209,CUST0162,2020-12-21,2021-01-01
T002210,CUST0162,2023-07-19,2023-08-12
T002211,CUST0162,2024-10-04,2024-11-18
T002212,CUST0162,2021-08-22,2021-08-30
T002213,CUST0162,2020-05-25,2020-07-08
T002214,CUST0162,2021-06-27,2021-07-04
T002215,CUST0163,2021-08-17,2021-09-25
T002216,CUST0163,2023-06-11,2023-06-24
T002217,CUST0163,2022-05-11,2022-06-07
T002218,CUST0163,2022-03-04,2022-03-15
T002219,CUST0163,2020-01-08,2020-01-09
T002220,CUST0163,2021-04-10,2021-05-03
T002221,CUST0163,2021-11-16,2021-12-20
T002222,CUST0163,2023-04-16,2023-05-24
T002223,CUST0163,2024-03-25,2024-04-07
T002224,CUST0164,2020-05-13,2020-05-20
T002225,CUST0164,2021-04-25,2021-05-06
T002226,CUST0164,2022-05-30,2022-06-11
T002227,CUST0164,2024-06-25,2024-07-25
T002228,CUST0164,2024-02-21,2024-03-01
T002229,CUST0164,2020-11-30,2021-01-09
T002230,CUST0164,2022-09-27,2022-11-04
T002231,CUST0164,2022-10-17,2022-11-02
T002232,CUST0164,2021-12-01,2021-12-12
T002233,CUST0165,2022-11-02,2022-12-14
T002234,CUST0165,2022-09-16,2022-09-20
T002235,CUST0165,2023-07-26,2023-09-07
T002236,CUST0165,2021-01-25,2021-02-18
T002237,CUST0165,2021-11-08,2021-12-11
T002238,CUST0165,2024-10-10,2024-10-26
T002239,CUST0165,2020-10-03,2020-10-05
T002240,CUST0165,2022-10-01,2022-10-10
T002241,CUST0165,2024-10-21,2024-10-29
T002242,CUST0165,2023-03-01,2023-03-23
T002243,CUST0165,2020-07-25,2020-08-16
T002244,CUST0165,2021-07-28,2021-08-25
T002245,CUST0165,2023-06-03,2023-06-27
T002246,CUST0165,2024-08-10,2024-09-20
T002247,CUST0166,2024-02-13,2024-02-22
T002248,CUST0166,2024-03-03,2024-03-24
T002249,CUST0166,2023-03-04,2023-03-30
T002250,CUST0166,2024-11-03,2024-11-28
T002251,CUST0166,2024-12-17,2025-01-23
T002252,CUST0166,2020-01-04,2020-01-15
T002253,CUST0166,2022-07-03,2022-08-10
T002254,CUST0166,2020-11-20,2020-12-28
T002255,CUST0166,2024-08-13,2024-09-21
T002256,CUST0166,2021-04-05,2021-04-24
T002257,CUST0166,2024-02-28,2024-03-28
T002258,CUST0166,2021-12-21,2022-01-16
T002259,CUST0167,2023-09-12,2023-10-02
T002260,CUST0167,2021-08-31,2021-09-30
T002261,CUST0167,2021-10-24,2021-11-21
T002262,CUST0167,2022-05-09,2022-06-01
T002263,CUST0167,2023-04-06,2023-04-13
T002264,CUST0167,2024-11-16,2024-12-31
T002265,CUST0167,2023-12-29,2024-01-29
T002266,CUST0167,2022-03-06,2022-04-06
T002267,CUST0168,2020-10-20,2020-11-13
T002268,CUST0168,2024-05-10,2024-05-18
T002269,CUST0168,2021-02-18,2021-02-18
T002270,CUST0168,2022-08-02,2022-09-08
T002271,CUST0168,2020-04-21,2020-05-08
T002272,CUST0168,2023-02-22,2023-03-17
T002273,CUST0168,2023-05-13,2023-06-21
T002274,CUST0168,2024-06-11,2024-06-16
T002275,CUST0168,2023-07-09,2023-08-08
T002276,CUST0168,2024-03-04,2024-03-22
T002277,CUST0168,2021-08-12,2021-09-21
T002278,CUST0168,2024-09-07,2024-10-21
T002279,CUST0168,2020-12-23,2021-01-02
T002280,CUST0169,2022-03-29,2022-05-01
T002281,CUST0169,2022-09-27,2022-11-02
T002282,CUST0169,2021-11-29,2022-01-07
T002283,CUST0169,2021-09-06,2021-09-14
T002284,CUST0169,2022-04-20,2022-05-31
T002285,CUST0169,2024-08-01,2024-08-30
T002286,CUST0169,2024-07-09,2024-07-12
T002287,CUST0169,2020-09-30,2020-11-12
T002288,CUST0170,2021-09-28,2021-11-06
T002289,CUST0170,2020-12-07,2021-01-11
T002290,CUST0170,2021-12-14,2021-12-20
T002291,CUST0170,2023-09-07,2023-09-22
T002292,CUST0170,2022-11-11,2022-11-15
T002293,CUST0170,2024-02-06,2024-03-21
T002294,CUST0170,2022-11-15,2022-12-14
T002295,CUST0170,2024-05-20,2024-07-01
T002296,CUST0170,2021-03-05,2021-04-07
T002297,CUST0170,2022-03-10,2022-03-11
T002298,CUST0171,2020-09-21,2020-09-26
T002299,CUST0171,2022-05-15,2022-06-16
T002300,CUST0171,2021-11-23,2021-12-23
T002301,CUST0171,2024-07-24,2024-08-06
T002302,CUST0171,2023-01-14,2023-02-04
T002303,CUST0171,2024-06-02,2024-07-16
T002304,CUST0171,2023-08-19,2023-09-19
T002305,CUST0171,2024-01-17,2024-02-14
T002306,CUST0171,2022-04-24,2022-05-12
T002307,CUST0171,2024-11-12,2024-12-05
T002308,CUST0171,2023-07-19,2023-08-30
T002309,CUST0171,2023-04-26,2023-05-26
T002310,CUST0171,2024-07-02,2024-08-08
T002311,CUST0171,2023-06-11,2023-07-11
T002312,CUST0172,2020-05-04,2020-06-11
T002313,CUST0172,2020-11-03,2020-11-24
T002314,CUST0172,2020-04-11,2020-04-24
T002315,CUST0172,2021-01-31,2021-03-07
T002316,CUST0172,2020-04-12,2020-04-29
T002317,CUST0172,2024-01-03,2024-01-11
T002318,CUST0172,2024-09-26,2024-10-12
T002319,CUST0172,2021-02-22,2021-03-08
T002320,CUST0172,2020-08-01,2020-08-25
T002321,CUST0172,2022-02-18,2022-02-22
T002322,CUST0172,2022-06-13,2022-07-20
T002323,CUST0173,2021-11-07,2021-11-25
T002324,CUST0173,2021-01-14,2021-02-21
T002325,CUST0173,2024-10-30,2024-12-13
T002326,CUST0173,2022-04-11,2022-04-28
